SK_Customer,count_transaction,schedule_service,count_items,total_spend,total_credit,total_vol,total_weight,scheduled_price,Service_Code_Unit_of_Measure_ADJ,Service_Code_Unit_of_Measure_EA,Service_Code_Unit_of_Measure_HR,Service_Code_Unit_of_Measure_KG,Service_Code_Unit_of_Measure_KLT,Service_Code_Unit_of_Measure_LTR,Service_Code_Unit_of_Measure_M3,Service_Code_Unit_of_Measure_TON,Service_Lift_Type_Front Lift,Service_Lift_Type_RORO,Service_Lift_Type_Rear Lift,Service_Waste_Stream_Co-Mingle,Service_Waste_Stream_General Waste,Service_Waste_Stream_Organic,Service_Waste_Stream_Recycling,Activity_Name_C&I,Activity_Name_Liquid,Activity_Name_Rebate,Activity_Name_Sale of Other,month_count,recency,weight_per_unit,Frequency_per_month,Spend_per_month,ATV,UPT,ASP,AWT,AVT,WPF_Flag,LPF_Flag,OCF_Flag,PIF_Flag,Payment_Terms,EVF_Flag,Weekend_Surcharge_Flag,Paper_Invoice_Billing_Cycle_Flag,Is_Contracted,Is_NewBusiness,Lead_Source_A,Lead_Source_B,Lead_Source_C,Lead_Source_CDS,Lead_Source_D,Lead_Source_E,Lead_Source_M,Lead_Source_N,Lead_Source_O,Lead_Source_P,Lead_Source_SWR,Lead_Source_T,Lead_Source_TFA,Lead_Source_U,Lead_Source_V,Lead_Source_W,Lead_Source_X,Lead_Source_XA,Lead_Source_Y,Lead_Source_nan,Banding_Inside Sales,Banding_Mid Market,Banding_National,Banding_SME,Banding_Unassigned,Banding_X,Banding_nan,Billing_Cycle_AND,Billing_Cycle_BCC,Billing_Cycle_BME,Billing_Cycle_BMP,Billing_Cycle_BMS,Billing_Cycle_CNS,Billing_Cycle_COD,Billing_Cycle_COM,Billing_Cycle_D5O,Billing_Cycle_DEC,Billing_Cycle_DEO,Billing_Cycle_ENG,Billing_Cycle_M0O,Billing_Cycle_M11,Billing_Cycle_M12,Billing_Cycle_M14,Billing_Cycle_M15,Billing_Cycle_M1E,Billing_Cycle_M1O,Billing_Cycle_M2G,Billing_Cycle_M2O,Billing_Cycle_M3E,Billing_Cycle_M3O,Billing_Cycle_M3S,Billing_Cycle_M4E,Billing_Cycle_M4O,Billing_Cycle_M5E,Billing_Cycle_M5H,Billing_Cycle_M5O,Billing_Cycle_M5S,Billing_Cycle_M6O,Billing_Cycle_M7E,Billing_Cycle_M7S,Billing_Cycle_M8E,Billing_Cycle_M8S,Billing_Cycle_M9E,Billing_Cycle_M9O,Billing_Cycle_MAO,Billing_Cycle_MBO,Billing_Cycle_MCE,Billing_Cycle_MCN,Billing_Cycle_MCO,Billing_Cycle_MDO,Billing_Cycle_ME2,Billing_Cycle_ME3,Billing_Cycle_MEB,Billing_Cycle_MEC,Billing_Cycle_MEG,Billing_Cycle_MEI,Billing_Cycle_MEK,Billing_Cycle_MEN,Billing_Cycle_MEO,Billing_Cycle_MEW,Billing_Cycle_MEY,Billing_Cycle_MKA,Billing_Cycle_MMA,Billing_Cycle_MNK,Billing_Cycle_MNM,Billing_Cycle_MNW,Billing_Cycle_MOO,Billing_Cycle_MPS,Billing_Cycle_MRO,Billing_Cycle_MSE,Billing_Cycle_MSG,Billing_Cycle_MSI,Billing_Cycle_MSO,Billing_Cycle_MSP,Billing_Cycle_MSW,Billing_Cycle_MTO,Billing_Cycle_MUN,Billing_Cycle_MWE,Billing_Cycle_MWO,Billing_Cycle_MWS,Billing_Cycle_NBI,Billing_Cycle_NN8,Billing_Cycle_NNH,Billing_Cycle_NNL,Billing_Cycle_PNE,Billing_Cycle_PNN,Billing_Cycle_PNQ,Billing_Cycle_PNR,Billing_Cycle_PNT,Billing_Cycle_PNV,Billing_Cycle_RNA,Billing_Cycle_RNE,Billing_Cycle_RNF,Billing_Cycle_RNJ,Billing_Cycle_RNL,Billing_Cycle_RNM,Billing_Cycle_RNN,Billing_Cycle_RNQ,Billing_Cycle_RNR,Billing_Cycle_S21,Billing_Cycle_SN8,Billing_Cycle_SNE,Billing_Cycle_TNM,Billing_Cycle_TNS,Billing_Cycle_W11,Billing_Cycle_W1O,Billing_Cycle_W2O,Billing_Cycle_W5E,Billing_Cycle_W6O,Billing_Cycle_W7O,Billing_Cycle_WCA,Billing_Cycle_WCC,Billing_Cycle_WE2,Billing_Cycle_WE4,Billing_Cycle_WEB,Billing_Cycle_WEC,Billing_Cycle_WEO,Billing_Cycle_WME,Billing_Cycle_WMP,Billing_Cycle_WMS,Billing_Cycle_WNI,Billing_Cycle_WNQ,Billing_Cycle_WS1,Billing_Cycle_nan,Billing_Address_State_ACT,Billing_Address_State_NSW,Billing_Address_State_NT,Billing_Address_State_QLD,Billing_Address_State_SA,Billing_Address_State_TAS,Billing_Address_State_VIC,Billing_Address_State_WA,Billing_Address_State_nan,Account_Status_A,Account_Status_C,Account_Status_D,Account_Status_I,Account_Status_L,Account_Status_S,Account_Status_U,Account_Status_Z,Account_Status_nan,Account_Type_A,Account_Type_B,Account_Type_C,Account_Type_D,Account_Type_INP,Account_Type_INT,Account_Type_ITB,Account_Type_LAN,Account_Type_MUD,Account_Type_MUN,Account_Type_RCT,Account_Type_ST,Account_Type_T,Account_Type_nan,Sub_Banding_Inside Sales,Sub_Banding_Mid Market,Sub_Banding_National,Sub_Banding_SME,Sub_Banding_TFA,Sub_Banding_Unassigned,Sub_Banding_X,Sub_Banding_nan,Uprate_Category_COMP,Uprate_Category_EXEM,Uprate_Category_F1Y,Uprate_Category_F2Y,Uprate_Category_F3Y,Uprate_Category_GEN,Uprate_Category_KAM,Uprate_Category_LOC,Uprate_Category_NAT,Uprate_Category_RESI,Uprate_Category_SPEC,Uprate_Category_STA,Uprate_Category_U6%,Uprate_Category_nan,ANZSIC_Division_Accommodation and Food Services,ANZSIC_Division_Administrative and Support Services,"ANZSIC_Division_Agriculture, Forestry and Fishing",ANZSIC_Division_Arts and Recreation Services,ANZSIC_Division_Construction,ANZSIC_Division_Education and Training,"ANZSIC_Division_Electricity, Gas, Water and Waste Services",ANZSIC_Division_Financial and Insurance Services,ANZSIC_Division_Health Care and Social Assistance,ANZSIC_Division_Information Media and Telecommunications,ANZSIC_Division_Manufacturing,ANZSIC_Division_Mining,ANZSIC_Division_Other Services,"ANZSIC_Division_Professional, Scientific and Technical Services",ANZSIC_Division_Public Administration and Safety,"ANZSIC_Division_Rental, Hiring and Real Estate Services",ANZSIC_Division_Retail Trade,"ANZSIC_Division_Transport, Postal and Warehousing",ANZSIC_Division_Wholesale Trade,ANZSIC_Division_nan,churn_flag
1627693,362,362,362.0,5469,5457,57.0,2386,5811.2,0,324,0,0,0,0,38,0,214,0,0,0,214,0,0,214,0,0,148,41,0,6.5911602209944755,8.829268292682928,133.41292737460716,15.110303929168214,1.0,15.110303929168214,6.5911602209944755,0.1574585635359116,1,1,1,1,14.0,1,0,0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1627749,258,258,277.0,21687,21687,414.5,0,22113.92,0,139,0,0,0,0,119,0,123,0,0,0,123,0,0,124,0,0,134,38,1,0.0,6.2926829268292686,528.9551223196634,84.05875974847363,1.073643410852713,78.2929964444267,0.0,1.6065891472868217,1,1,0,1,14.0,1,0,0,1.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1638918,4,4,5.0,228,228,0.02,0,110.98,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,34,0.0,0.0975609756097561,5.575122042400086,57.14500093460088,1.25,45.7160007476807,0.0,0.005,1,1,1,1,14.0,1,0,0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1647014,185,185,185.0,5086,5086,129.0,3244,0.0,0,142,0,0,0,0,43,0,74,0,0,0,74,0,0,74,0,0,111,31,10,17.535135135135135,4.512195121951219,124.06414606513047,27.49529723605594,1.0,27.49529723605594,17.535135135135135,0.6972972972972973,1,1,1,0,14.0,1,0,0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1682722,499,499,499.0,22435,22060,1129.0,27788,25237.699999999997,0,122,0,0,0,0,377,0,378,0,0,0,378,0,0,378,0,0,121,41,0,55.687374749499,12.170731707317072,547.2004911841418,44.96036099909783,1.0,44.96036099909783,55.687374749499,2.2625250501002006,0,0,0,1,30.0,0,0,0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1682778,5,5,5.0,220,220,3.0,0,0.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,2,39,0.0,0.12195121951219512,5.365853658536586,44.0,1.0,44.0,0.0,0.6,0,1,0,0,0.0,0,0,0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1686784,6,6,8.0,242,242,3.0,3,0.0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,2,1,32,0.375,0.14634146341463414,5.902439024390244,40.333333333333336,1.3333333333333333,30.25,0.5,0.5,0,0,0,0,30.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1687336,156,156,521.0,75935,75935,3069.0,161640,0.0,0,30,0,0,0,0,64,62,0,0,0,0,0,0,0,146,0,0,10,2,39,310.24952015355086,3.8048780487804876,1852.088534238862,486.7668583576496,3.33974358974359,145.7497694890467,1036.1538461538462,19.673076923076923,1,1,1,0,0.0,1,0,0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1698454,21,21,34440.0,9469,307,0.0,0,0.0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,0,0,0,16,22,0.0,0.5121951219512195,230.97073066525348,450.94285510835203,1640.0,0.2749651555538732,0.0,0.0,0,0,0,0,30.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1698632,5,5,5.0,440,440,4.0,540,0.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,1,25,108.0,0.12195121951219512,10.731707317073171,88.0,1.0,88.0,108.0,0.8,0,0,0,0,14.0,0,0,1,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1706245,860,860,92852.66,90393,88925,2455.38,3280,30496.714,0,153,1,0,1,27,669,9,0,18,661,0,586,0,93,738,33,0,89,41,0,0.03532478229487448,20.975609756097562,2204.7295094001583,105.10919754117035,107.96820930232559,0.9735198742330752,3.813953488372093,2.8550930232558143,0,0,0,0,45.0,0,0,0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1710410,9,9,9.0,45,45,18.0,0,0.0,0,3,0,0,0,0,6,0,6,0,0,0,0,0,6,6,0,0,3,3,26,0.0,0.21951219512195122,1.0975609756097562,5.0,1.0,5.0,0.0,2.0,0,0,0,1,30.0,0,0,0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
